Position_pct,Imax_Analytical,Imax_OpenDSS,Error_pct
10,273.985729877054,254.950457590052,7.46626323676176
25,209.709275455374,199.258981244944,5.24457876133736
50,145.90727611558,143.146991477836,1.92828686739943
75,110.710358850845,110.573735903038,0.123558227178549
99,89.6160713543095,90.4134276179042,0.881900271455755
