Rho_ohm_m,Imax_Analytical,Imax_OpenDSS,Error_pct
100,88.9068968833621,89.7271493365599,0.914163059077125
500,88.068673760358,89.7271493365599,1.84835424781082
1000,87.7137480551662,89.7271493365599,2.24391535480698
5000,86.9043833774107,89.7271493365599,3.14594409832548
10000,86.5623444669778,89.7271493365599,3.52714300296234
